redshift,frequency_MHz,brightness_temp_mK,neutral_fraction
1582.58258,0.8969571709989383,-3.1062902977472805e-05,0.08064616863414642
1579.62963,0.8986328764443067,-3.1437370094672814e-05,0.0811338383902439
1576.67668,0.9003148547521156,-3.1763223536821005e-05,0.08165431048780492
1573.72372,0.9020031469393247,-3.1993230558121914e-05,0.08220969253658539
1570.77077,0.9036977771256046,-3.241510225860327e-05,0.08280192253658536
1567.81782,0.9053987868393795,-3.285532524845121e-05,0.08343280780487805
1564.86486,0.9071062179657062,-3.3068379422859e-05,0.08410435307317077
1561.91191,0.9088200953053074,-3.354639031198678e-05,0.08481900424390243
1558.95896,0.9105404612695709,-3.4046344266434424e-05,0.08557944634146353
1556.00601,0.912267352776628,-3.456973190734674e-05,0.08638857385365861
1553.05305,0.9140008129066122,-3.493022922965998e-05,0.08724931926829271
1550.1001,0.9157408674011431,-3.55030198475862e-05,0.08816475131707313
1547.14715,0.9174875598873143,-3.6033421171375044e-05,0.08913807868292678
1544.19419,0.9192409343708444,-3.646856051222877e-05,0.09017223014634146
1541.24124,0.9210010173246307,-3.712697977425303e-05,0.09126954131707321
1538.28829,0.9227678533174576,-3.781757259673688e-05,0.09243177409756098
1535.33534,0.9245414812888441,-3.8541557231533244e-05,0.0936607274634147
1532.38238,0.926321946519302,-3.9094840743125627e-05,0.09495941360975602
1529.42943,0.9281092764924157,-3.9964838309265164e-05,0.09633197453658537
1526.47648,0.9299035170741221,-4.079919049975044e-05,0.09778335117073178
1523.52352,0.9317047145327085,-4.1459888615535996e-05,0.09931780692682923
1520.57057,0.9335128971375938,-4.2376861581420516e-05,0.10093827521951215
1517.61762,0.9353281117599571,-4.3339249685214276e-05,0.10264679692682932
1514.66466,0.9371504056840647,-4.4120705772225714e-05,0.10444503570731711
1511.71171,0.9389798079899837,-4.525897320884667e-05,0.10633497682926829
1508.75876,0.9408163665829633,-4.6363451786096445e-05,0.10831872234146345
1505.80581,0.942660123536423,-4.760788464153349e-05,0.1103983983902439
1502.85285,0.9445111275348516,-4.8572250427439624e-05,0.11257621917073168
1499.8999,0.9463694087793597,-4.98327120784396e-05,0.11485454531707318
1496.94695,0.9482350166005545,-5.124405157071775e-05,0.1172358533170732
1493.99399,0.9501080007686186,-5.2455139405735435e-05,0.11972252048780485
1491.04104,0.9519883923568214,-5.388899591698511e-05,0.12231653858536584
1488.08809,0.9538762418011147,-5.548528447669105e-05,0.12501951936585365
1485.13514,0.9557715935577702,-5.714927684811219e-05,0.12783276409756106
1482.18218,0.9576744988939929,-5.859436811802741e-05,0.13075725151219508
1479.22923,0.9595849900896769,-6.028308351306473e-05,0.1337936276097561
1476.27628,0.9615031191051141,-6.214921989504114e-05,0.1369422297560976
1473.32332,0.963428938368824,-6.377837906007483e-05,0.1402032664878049
1470.37037,0.965362481099847,-6.57839422277626e-05,0.14357700658536587
1467.41742,0.9673038004411579,-6.786484659382122e-05,0.14706381707317073
1464.46446,0.9692529500169523,-6.981088780335303e-05,0.15066389536585367
1461.51151,0.9712099640159413,-7.204071497458981e-05,0.15437702829268296
1458.55856,0.9731748967989335,-7.434899768521488e-05,0.15820256614634143
1455.60561,0.9751477965267482,-7.68687834933109e-05,0.1621395413170732
1452.65265,0.9771287184734262,-7.896967400500083e-05,0.16618698526829268
1449.6997,0.9791176981700624,-8.165106608814974e-05,0.17034420195121958
1446.74675,0.9811147916581405,-8.427843184525431e-05,0.17461077614634157
1443.79379,0.9831200554924866,-8.67353501668745e-05,0.17898604609756097
1440.84084,0.9851335262496795,-8.967235434362736e-05,0.1834687856097561
1437.88789,0.9871552612761235,-9.25461624825644e-05,0.18805727448780485
1434.93493,0.98918531844615,-9.523020028152031e-05,0.1927493736097562
1431.98198,0.9912237354164076,-9.842664547487376e-05,0.1975429327317073
1429.02903,0.9932705708778514,-0.0001017151726067459,0.2024360750243902
